Accession,Peptide count,Unique peptides,Confidence score,Description,Light 1,Light 2,Light 3,Light 4,Light 5,Light Glu nM 1,Light Glu nM 2,Light Glu nM 3,Light Glu nM 4,Light Glu mM 1,Light Glu mM 2,Light Glu mM 3,Light Glu mM 4,Darkness 1,Darkness 2,Darkness 3,Darkness 4,Darkness 5,Darkness 6,Darkness Glu nM 1,Darkness Glu nM 2,Darkness Glu nM 3,Darkness Glu nM 4,Darkness Glu nM 5,Darkness Glu mM 1,Darkness Glu mM 2,Darkness Glu mM 3,Light 1.1,Light 3.1,Light 5.1,Light Glu nM 1.1,Light Glu nM 3.1,Light Glu nM 4.1,Light Glu mM 1.1,Light Glu mM 3.1,Light Glu mM 4.1,Darkness 1.1,Darkness 3.1,Darkness 5.1,Darkness Glu nM 1.1,Darkness Glu nM 3.1,Darkness Glu nM 5.1,Darkness Glu mM 1.1,Darkness Glu mM 2.1,Darkness Glu mM 3.1,Marinobacter_SS120,Light avg,Light G nM avg,Light G mM avg,Darkness avg,Darkness G nM,Darkness G mM,FC G nM/L,FC GmM/L,FC G nM/D,FC G mM/D,t.test G nM/L,t.test G mM/L,t.test G nM/O,t.test G mM/O,log2FC.GnM.L,log2FC.GnM.D,log2FC.GmM.D,log2FC.GmM.L,extracted_gn
E4PEW2,2,2,10.9851,Beta-lactamase domain protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_903 PE=4 SV=1,51215.4,128876.0,252968.0,107602.0,310121.0,92692.7,328847.0,120349.0,134236.0,442514.0,30121.7,9376.06,186760.0,11585.0,17421.5,24593.1,39544.0,43101.6,0.0,78516.8,60193.2,83227.1,49995.7,39150.0,10455.2,15156.9,8768.69,6.3e-05,0.00015,0.0002,9.2e-05,0.00011,3.6e-05,0.00033,2.9e-06,7.9e-05,1.3e-05,5.2e-05,7.8e-05,9.3e-05,0.0001,3e-05,1e-05,2.4e-05,1.4e-05,Beta-lactamase domain protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_903 PE=4 SV=1,0.00014,8e-05,0.00014,4.8e-05,7.4e-05,1.6e-05,0.59,1.0,1.55,0.34,0.14,0.5,0.21,0.09,-0.7612131404128835,0.632268215499513,-1.5563933485243853,0.0,HP15_903
E4PEV8,2,2,6.3768,Probable transcriptional regulatory protein HP15_899 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=yeeN PE=3 SV=1,480168.0,477074.0,338736.0,162581.0,427824.0,648152.0,1507407.0,151524.0,878890.0,609982.0,146051.0,662349.0,946990.0,191515.0,270204.0,120295.0,506993.0,195991.0,1161634.0,340146.0,1102467.0,280154.0,1048213.0,308904.0,894077.0,249962.0,387289.0,0.00059,0.0002,0.00027,0.00064,0.00014,0.00023,0.00045,0.00021,0.0004,0.00021,0.00026,0.00036,0.0004,0.00034,0.00024,0.00086,0.0004,0.00062,Probable transcriptional regulatory protein HP15_899 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=yeeN PE=3 SV=1,0.00035,0.00034,0.00035,0.00028,0.00033,0.00063,0.96,1.0,1.18,2.28,0.47,0.5,0.24,0.03,-0.058893689053568565,0.23878685958711648,1.189033824390017,0.0,yeeN
E4PF60,10,10,57.5874,Pyruvate kinase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=pykA PE=3 SV=1,2837994.0,2311424.0,6953647.0,2794819.0,12000000.0,3120381.0,13000000.0,3962982.0,14000000.0,12000000.0,1436474.0,5934968.0,8213380.0,1466938.0,5931260.0,908603.0,2195949.0,1590979.0,15000000.0,2611097.0,2542906.0,2519136.0,3915285.0,4263952.0,2392563.0,1215781.0,3699196.0,0.00348,0.00414,0.00729,0.00309,0.00374,0.0036,0.00911,0.00184,0.00347,0.00163,0.00194,0.00288,0.00308,0.00301,0.00329,0.0023,0.00194,0.00597,Pyruvate kinase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=pykA PE=3 SV=1,0.00497,0.00348,0.00481,0.00215,0.00313,0.0034,0.7,0.97,1.45,1.58,0.14,0.48,0.03,0.2,-0.5145731728297583,0.5360529002402097,0.6599245584023783,-0.043943347587597055,pykA
E4PMS3,2,2,6.65741,Uncharacterized protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_437 PE=4 SV=1,519753.0,402425.0,568004.0,211898.0,830395.0,705558.0,2568958.0,424738.0,1912113.0,519910.0,199285.0,2482308.0,624434.0,79746.8,119475.0,69308.7,235178.0,96497.4,188154.0,326196.0,189656.0,91987.9,517847.0,258532.0,202327.0,64911.6,581857.0,0.00064,0.00034,0.00053,0.0007,0.0004,0.00051,0.00038,0.00077,0.00026,8.9e-05,0.00015,0.00017,0.00039,0.00011,0.0002,0.00019,0.0001,0.00094,Uncharacterized protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_437 PE=4 SV=1,0.0005,0.00054,0.00047,0.00014,0.00023,0.00041,1.07,0.95,1.69,3.01,0.4,0.44,0.16,0.18,0.09761079662642233,0.7570232465074596,1.5897634869849773,-0.07400058144377693,HP15_437
E4PLY5,16,16,111.871,Elongation factor G OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=fusA PE=3 SV=1,6709430.0,9929066.0,26000000.0,14000000.0,65000000.0,11000000.0,50000000.0,18000000.0,64000000.0,25000000.0,11000000.0,35000000.0,67000000.0,3271103.0,6597063.0,4692087.0,11000000.0,6111531.0,12000000.0,11000000.0,24000000.0,13000000.0,15000000.0,20000000.0,14000000.0,14000000.0,8368960.0,0.00823,0.01519,0.04124,0.0112,0.01652,0.01695,0.01861,0.01074,0.02845,0.00364,0.01001,0.01108,0.01249,0.01532,0.01577,0.01348,0.02171,0.0135,Elongation factor G OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=fusA PE=3 SV=1,0.02155,0.01489,0.01927,0.00824,0.01453,0.01623,0.69,0.89,1.76,1.97,0.27,0.42,0.03,0.05,-0.5353317329965558,0.8155754288625726,0.9781956296816515,-0.16812275880832692,fusA
E4PI23,3,3,8.53824,Protein containing LysM domain OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3745 PE=4 SV=1,47726.6,20407.4,244156.0,29534.2,123228.0,163251.0,156779.0,292366.0,107367.0,233483.0,22489.6,95546.3,103526.0,31843.4,434608.0,29226.9,38671.4,88271.0,11142.2,24745.2,42156.7,58051.0,51745.5,95743.1,35786.2,63603.2,100938.0,5.9e-05,0.00015,7.8e-05,0.00016,0.00028,2.8e-05,0.00017,3e-05,4.4e-05,3.5e-05,6.2e-05,0.00016,2.9e-05,6.9e-05,7.4e-05,3.4e-05,0.0001,0.00016,Protein containing LysM domain OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3745 PE=4 SV=1,9.4e-05,0.00016,8.2e-05,8.6e-05,5.8e-05,0.0001,1.65,0.87,0.67,1.16,0.23,0.42,0.26,0.4,0.722466024471091,-0.5777669993169522,0.21412480535284734,-0.2009126939259964,HP15_3745
E4PLY1,23,23,89.429,DNA-directed RNA polymerase subunit beta OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpoB PE=3 SV=1,6722723.0,6806143.0,18000000.0,5985051.0,32000000.0,7060438.0,43000000.0,15000000.0,50000000.0,16000000.0,11000000.0,44000000.0,21000000.0,3464557.0,17000000.0,2377695.0,8431920.0,4488235.0,5291290.0,6487892.0,24000000.0,5902911.0,13000000.0,8597405.0,15000000.0,5819583.0,5265367.0,0.00825,0.01094,0.01999,0.00699,0.0139,0.01327,0.01164,0.01353,0.00893,0.00386,0.00507,0.00814,0.00766,0.00706,0.00664,0.01461,0.00929,0.0085,DNA-directed RNA polymerase subunit beta OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=rpoB PE=3 SV=1,0.01306,0.01139,0.01137,0.00569,0.00712,0.0108,0.87,0.87,1.25,1.9,0.35,0.34,0.17,0.05,-0.2009126939259964,0.32192809488736235,0.925999418556223,-0.2009126939259964,rpoB
E4PN43,2,2,7.43517,"Phosphonate ABC transporter, periplasmic phosphonate-binding protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1728 PE=3 SV=1",129936.0,313316.0,37627.2,35198.8,106893.0,44125.6,151646.0,13750.2,134213.0,33394.5,38310.0,63311.1,408119.0,7371.67,8529.42,4684.42,10599.3,12768.7,6734.23,29089.7,35899.9,8866.45,58568.9,86154.4,108785.0,261184.0,849233.0,0.00016,2.2e-05,6.8e-05,4.4e-05,1.3e-05,3.6e-05,2.5e-05,2e-05,0.00017,8.2e-06,1e-05,2.3e-05,3.4e-05,1.1e-05,6.7e-05,0.0001,0.00042,0.00137,"Phosphonate ABC transporter, periplasmic phosphonate-binding protein OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_1728 PE=3 SV=1",8.3e-05,3.1e-05,7.2e-05,1.4e-05,3.7e-05,0.00063,0.37,0.87,2.7,45.75,0.14,0.44,0.12,0.09,-1.434402824145775,1.4329594072761063,5.515699838284043,-0.2009126939259964,HP15_1728
E4PI18,3,3,10.9787,Glycine--tRNA ligase alpha subunit OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=glyQ PE=3 SV=1,92504.4,441752.0,243461.0,146679.0,1072399.0,120145.0,452258.0,66720.9,844922.0,26010.3,685793.0,323910.0,1486390.0,115455.0,941779.0,127445.0,256288.0,473980.0,257731.0,382775.0,388564.0,40340.8,703790.0,567643.0,649075.0,215858.0,337493.0,0.00011,0.00014,0.00068,0.00012,6.3e-05,0.00022,1.9e-05,0.0001,0.00063,0.00013,0.00027,0.00086,0.00045,4.8e-05,0.00044,0.00062,0.00034,0.00054,Glycine--tRNA ligase alpha subunit OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=glyQ PE=3 SV=1,0.00031,0.00014,0.00025,0.00042,0.00031,0.0005,0.43,0.8,0.75,1.2,0.2,0.41,0.35,0.37,-1.2175914350726267,-0.4150374992788438,0.2630344058337938,-0.3219280948873623,glyQ
E4PPH0,4,4,13.2634,Carbamoyl-phosphate synthase large chain OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=carB PE=3 SV=1,825815.0,245488.0,1690395.0,631253.0,2146117.0,1032779.0,2018083.0,1157753.0,4696308.0,1303016.0,366475.0,4089697.0,689871.0,278833.0,1096426.0,451601.0,637285.0,518229.0,1563600.0,1357224.0,1075975.0,753495.0,1824069.0,804117.0,261499.0,483038.0,2197841.0,0.00101,0.00101,0.00136,0.00102,0.00109,0.00124,0.00096,0.00127,0.00029,0.00031,0.00096,0.00094,0.0016,0.0009,0.00062,0.00025,0.00077,0.00355,Carbamoyl-phosphate synthase large chain OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=carB PE=3 SV=1,0.00113,0.00112,0.00084,0.00074,0.00104,0.00152,0.99,0.75,1.41,2.06,0.48,0.21,0.22,0.25,-0.014499569695115089,0.49569516262406876,1.0426443374084937,-0.4150374992788438,carB
E4PF72,18,18,86.4255,Malate synthase G OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=glcB PE=3 SV=1,9785654.0,15000000.0,18000000.0,6105354.0,26000000.0,11000000.0,54000000.0,13000000.0,54000000.0,15000000.0,6526244.0,17000000.0,30000000.0,5679865.0,22000000.0,3064847.0,9801195.0,4796588.0,18000000.0,9979535.0,29000000.0,8800199.0,22000000.0,11000000.0,11000000.0,6966366.0,5002857.0,0.01201,0.01082,0.01632,0.01051,0.01252,0.01438,0.01142,0.00528,0.0125,0.00632,0.00654,0.00869,0.01179,0.01053,0.00817,0.01043,0.01111,0.00807,Malate synthase G OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=glcB PE=3 SV=1,0.01305,0.01247,0.00973,0.00719,0.01016,0.00987,0.96,0.75,1.41,1.37,0.39,0.15,0.04,0.04,-0.058893689053568565,0.49569516262406876,0.45417589318580215,-0.4150374992788438,glcB
E4PRA6,5,5,20.2747,Inosine-5'-monophosphate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=guaB PE=3 SV=1,926671.0,1416056.0,2589704.0,848764.0,2419640.0,1520766.0,3969348.0,1546329.0,3108117.0,1175528.0,615057.0,3770747.0,2591141.0,619950.0,1581584.0,380623.0,856814.0,598252.0,512486.0,1109735.0,818474.0,912868.0,1906845.0,1381823.0,588640.0,641056.0,744533.0,0.00114,0.00154,0.00153,0.00151,0.00146,0.00082,0.00087,0.00117,0.00109,0.00069,0.00081,0.00108,0.00131,0.00109,0.00107,0.00057,0.00102,0.0012,Inosine-5'-monophosphate dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=guaB PE=3 SV=1,0.0014,0.00126,0.00104,0.00086,0.00116,0.00093,0.9,0.75,1.34,1.08,0.31,0.04,0.05,0.39,-0.15200309344504995,0.4222330006830478,0.11103131238874395,-0.4150374992788438,guaB
E4PR26,4,4,15.8521,Adenylate kinase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=adk PE=3 SV=1,2697304.0,2888536.0,3487367.0,2113050.0,6839861.0,2235415.0,9904037.0,3506595.0,8580896.0,3898362.0,1295653.0,3182079.0,5922484.0,2756342.0,8500933.0,1146014.0,2622085.0,1816484.0,7720917.0,3376050.0,13000000.0,3267919.0,6949184.0,2762496.0,2367831.0,1711490.0,1359801.0,0.00331,0.00207,0.00432,0.00221,0.00331,0.00227,0.00289,0.00099,0.0025,0.00307,0.00245,0.00329,0.00399,0.00391,0.00213,0.00228,0.00273,0.00219,Adenylate kinase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=adk PE=3 SV=1,0.00324,0.0026,0.00213,0.00294,0.00334,0.0024,0.8,0.66,1.14,0.82,0.22,0.14,0.28,0.08,-0.3219280948873623,0.18903382439001687,-0.2863041851566411,-0.5994620704162712,adk
E4PNZ7,15,15,85.6111,Polyribonucleotide nucleotidyltransferase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=pnp PE=3 SV=1,11000000.0,20000000.0,21000000.0,7612233.0,30000000.0,8873245.0,42000000.0,15000000.0,45000000.0,22000000.0,5021864.0,14000000.0,19000000.0,6553671.0,19000000.0,3805280.0,11000000.0,5896343.0,23000000.0,6851017.0,21000000.0,9870402.0,20000000.0,9108373.0,4764825.0,6471275.0,4640532.0,0.01354,0.01226,0.01899,0.00879,0.01412,0.01184,0.01605,0.00444,0.00795,0.0073,0.00812,0.01069,0.00809,0.01181,0.00704,0.00459,0.01032,0.00749,Polyribonucleotide nucleotidyltransferase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=pnp PE=3 SV=1,0.01493,0.01158,0.00948,0.0087,0.00898,0.00747,0.78,0.63,1.03,0.86,0.13,0.12,0.44,0.28,-0.3584539709124763,0.04264433740849372,-0.2175914350726268,-0.6665762662748083,pnp
E4PQ63,19,19,87.7153,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3164 PE=3 SV=1,37000000.0,48000000.0,2741742.0,1197510.0,3711690.0,56000000.0,210000000.0,1716875.0,7553003.0,27000000.0,5423395.0,14000000.0,15000000.0,3684540.0,12000000.0,781089.0,2045616.0,1227426.0,5459461.0,5221214.0,9894961.0,1451364.0,4137010.0,2102963.0,5079741.0,3943463.0,4188873.0,0.04569,0.00163,0.00235,0.05544,0.00162,0.002,0.02031,0.00443,0.00651,0.0041,0.00167,0.00222,0.00617,0.00174,0.00163,0.00489,0.00629,0.00676,Quinoprotein alcohol dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3164 PE=3 SV=1,0.01656,0.01969,0.01041,0.00266,0.00318,0.00598,1.19,0.63,1.19,2.24,0.45,0.36,0.39,0.01,0.25096157353321874,0.25096157353321874,1.1634987322828796,-0.6665762662748083,HP15_3164
E4PQS1,3,3,9.80406,4-hydroxy-tetrahydrodipicolinate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=dapA PE=3 SV=1,375252.0,91156.0,53137.8,46802.2,87877.9,9561.2,726922.0,57925.4,186329.0,191774.0,16531.4,519076.0,31679.4,13322.6,51802.4,7967.6,16395.8,28731.4,300384.0,28419.9,5802572.0,24437.1,2638.79,47052.7,122094.0,6594.54,268447.0,0.00046,3.2e-05,5.6e-05,9.5e-06,5.5e-05,4.9e-05,0.00014,0.00016,1.3e-05,1.5e-05,1.7e-05,5.2e-05,3.4e-05,2.9e-05,3.6e-05,0.00012,1.1e-05,0.00043,4-hydroxy-tetrahydrodipicolinate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=dapA PE=3 SV=1,0.00018,3.8e-05,0.00011,2.8e-05,3.3e-05,0.00019,0.21,0.58,1.18,6.69,0.18,0.31,0.35,0.14,-2.2515387669959646,0.23878685958711648,2.7420062108667365,-0.7858751946471527,dapA
E4PIK8,6,6,28.8189,Alanine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=alaS PE=3 SV=1,1971001.0,4642531.0,2480765.0,1314107.0,2518778.0,8066476.0,1971207.0,986848.0,2070931.0,2287368.0,1338969.0,1731104.0,2215382.0,1042068.0,4985130.0,301115.0,305559.0,660104.0,11000000.0,832888.0,1926355.0,638787.0,368023.0,3150283.0,1475384.0,624525.0,947042.0,0.00242,0.00148,0.00159,0.00799,0.00093,0.00055,0.00169,0.00054,0.00094,0.00116,0.00064,0.0012,0.00098,0.00076,0.00243,0.00142,0.001,0.00153,Alanine--tRNA ligase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=alaS PE=3 SV=1,0.00183,0.00316,0.00106,0.001,0.00139,0.00131,1.73,0.58,1.39,1.32,0.31,0.08,0.26,0.13,0.7907720378619999,0.47508488294878265,0.4005379295837288,-0.7858751946471527,alaS
E4PHB2,8,8,28.1851,Ribonucleoside-diphosphate reductase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3649 PE=3 SV=1,1999615.0,2442596.0,5061984.0,1884310.0,6420394.0,2208812.0,8923990.0,2543324.0,7881368.0,3636539.0,2124877.0,2594679.0,4700908.0,1840516.0,1537653.0,1362990.0,3339303.0,1881266.0,3961167.0,2662460.0,6727795.0,2597943.0,6711770.0,3842591.0,2422040.0,877484.0,931106.0,0.00245,0.00301,0.00406,0.00219,0.0024,0.00209,0.00269,0.00081,0.00199,0.00205,0.00291,0.00341,0.00314,0.00311,0.00297,0.00233,0.0014,0.0015,Ribonucleoside-diphosphate reductase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3649 PE=3 SV=1,0.00317,0.00222,0.00183,0.00279,0.00307,0.00174,0.7,0.58,1.1,0.63,0.06,0.07,0.26,0.05,-0.5145731728297583,0.13750352374993502,-0.6665762662748083,-0.7858751946471527,HP15_3649
E4PNW5,3,3,17.0537,"Extracellular solute-binding protein, family 3 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3031 PE=3 SV=1",266951.0,51863.3,102515.0,21732.0,353881.0,48622.1,116039.0,51700.7,129361.0,169085.0,101169.0,262968.0,318984.0,20193.9,102003.0,53593.4,269571.0,26778.3,285928.0,79218.8,267678.0,23984.7,474110.0,58681.0,1577035.0,904315.0,1022913.0,0.00033,6.1e-05,0.00022,4.8e-05,4.9e-05,3.4e-05,0.00013,8.2e-05,0.00013,2.2e-05,0.00011,4.9e-05,9.4e-05,2.9e-05,4.5e-05,0.00152,0.00144,0.00165,"Extracellular solute-binding protein, family 3 OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3031 PE=3 SV=1",0.0002,4.4e-05,0.00011,6.2e-05,5.6e-05,0.00154,0.21,0.56,0.9,24.87,0.05,0.16,0.43,0.0,-2.2515387669959646,-0.15200309344504995,4.636334602442182,-0.8365012677171204,HP15_3031
E4PFP7,19,19,97.9534,Aconitate hydratase B OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2203 PE=3 SV=1,21000000.0,21000000.0,33000000.0,20000000.0,42000000.0,18000000.0,48000000.0,21000000.0,54000000.0,12000000.0,9286166.0,28000000.0,49000000.0,12000000.0,24000000.0,8060389.0,14000000.0,14000000.0,35000000.0,24000000.0,29000000.0,20000000.0,32000000.0,30000000.0,19000000.0,7580032.0,7014776.0,0.02575,0.01943,0.02643,0.01769,0.02018,0.01428,0.00896,0.00875,0.02086,0.01359,0.0172,0.0252,0.02865,0.02378,0.0231,0.01849,0.01209,0.01132,Aconitate hydratase B OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_2203 PE=3 SV=1,0.02387,0.01738,0.01286,0.01867,0.02518,0.01397,0.73,0.54,1.35,0.75,0.04,0.04,0.08,0.16,-0.4540316308947075,0.43295940727610627,-0.4150374992788438,-0.888968687611256,HP15_2203
E4PNW2,8,8,42.5139,"TRAP dicarboxylate family transporter, DctP subunit OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3028 PE=3 SV=1",5670539.0,7606623.0,2877228.0,1361977.0,12000000.0,11000000.0,37000000.0,1492561.0,5028315.0,5294450.0,6461981.0,3103032.0,8765327.0,1257121.0,4349720.0,617741.0,1747574.0,939345.0,5482005.0,1624010.0,2774072.0,1697877.0,8272364.0,1828706.0,7522133.0,1467712.0,2327589.0,0.00696,0.00171,0.0075,0.01114,0.00141,0.00133,0.00392,0.00096,0.0037,0.0014,0.00132,0.0017,0.00192,0.00203,0.00141,0.00724,0.00234,0.00376,"TRAP dicarboxylate family transporter, DctP subunit OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3028 PE=3 SV=1",0.00539,0.00463,0.00286,0.00147,0.00179,0.00445,0.86,0.53,1.21,3.02,0.42,0.15,0.12,0.06,-0.2175914350726268,0.27500704749986976,1.5945485495503542,-0.9159357352115255,HP15_3028
E4PMG7,7,7,37.4703,S-adenosylmethionine synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=metK PE=3 SV=1,3141030.0,6800520.0,13000000.0,5743769.0,26000000.0,3839503.0,5633693.0,12000000.0,12000000.0,9832832.0,2482645.0,8297022.0,9596024.0,3170476.0,9592790.0,2457032.0,4321476.0,5110845.0,9776756.0,7401113.0,4800590.0,6376662.0,4968031.0,8084007.0,3248569.0,1736468.0,3127507.0,0.00385,0.00779,0.01612,0.0038,0.01156,0.00309,0.00728,0.00257,0.00405,0.00353,0.00524,0.00926,0.00874,0.00763,0.00625,0.00313,0.00277,0.00505,S-adenosylmethionine synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=metK PE=3 SV=1,0.00926,0.00615,0.00464,0.00601,0.00754,0.00365,0.66,0.5,1.25,0.61,0.27,0.15,0.23,0.13,-0.5994620704162712,0.32192809488736235,-0.7131188522118385,-1.0,metK
E4PJH5,3,3,10.6724,Catalase-peroxidase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=katG PE=3 SV=1,302918.0,192749.0,11134.1,193.62,324073.0,384776.0,1673359.0,90590.2,95598.2,290446.0,78188.1,62365.6,130736.0,4720.28,21122.9,1640.21,71541.3,9934.64,28146.7,74065.7,67254.6,0.0,143258.0,11370.9,60028.6,28424.8,13154.4,0.00037,6.6e-06,0.0002,0.00038,8.5e-05,2.5e-05,0.00022,1.9e-05,5.5e-05,5.3e-06,3.5e-06,1.8e-05,8.7e-05,0.0,8.8e-06,5.8e-05,4.5e-05,2.1e-05,Catalase-peroxidase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=katG PE=3 SV=1,0.00019,0.00016,9.7e-05,8.9e-06,3.2e-05,4.1e-05,0.84,0.5,3.6,4.65,0.43,0.23,0.23,0.02,-0.25153876699596445,1.84799690655495,2.2172307162206693,-1.0,katG
E4PPN7,13,13,77.8131,NAD-dependent aldehyde dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3144 PE=3 SV=1,23000000.0,26000000.0,4321685.0,1221095.0,5633730.0,36000000.0,150000000.0,2485439.0,6904277.0,12000000.0,4822541.0,11000000.0,9947721.0,1203489.0,2737461.0,780905.0,2015958.0,1005461.0,13000000.0,3472376.0,11000000.0,1708343.0,4196093.0,2091033.0,7722273.0,3824641.0,3885715.0,0.02773,0.00257,0.00356,0.03593,0.00235,0.00183,0.00878,0.0035,0.0042,0.00134,0.00167,0.00182,0.0041,0.00204,0.00162,0.00743,0.0061,0.00627,NAD-dependent aldehyde dehydrogenase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=HP15_3144 PE=3 SV=1,0.01129,0.01337,0.0055,0.00161,0.00259,0.0066,1.18,0.49,1.61,4.1,0.44,0.26,0.14,0.0,0.23878685958711648,0.6870606883398924,2.035623909730721,-1.0291463456595165,HP15_3144
E4PRB0,4,4,13.3397,2-isopropylmalate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuA PE=3 SV=1,524479.0,23958.3,865041.0,289920.0,122336.0,374268.0,353932.0,451323.0,209050.0,293786.0,101177.0,489734.0,499450.0,292816.0,184639.0,87241.3,46391.5,209484.0,150051.0,219929.0,68830.7,238557.0,68468.8,399245.0,130088.0,176052.0,146663.0,0.00064,0.00051,7.7e-05,0.00037,0.00043,5.5e-05,0.00022,0.00015,0.00021,0.00033,0.00019,0.00038,0.00026,0.00029,0.00031,0.00013,0.00028,0.00024,2-isopropylmalate synthase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=leuA PE=3 SV=1,0.00041,0.00028,0.00019,0.0003,0.00028,0.00021,0.69,0.47,0.96,0.72,0.28,0.14,0.42,0.16,-0.5353317329965558,-0.058893689053568565,-0.4739311883324124,-1.0892673380970874,leuA
E4PP47,7,7,23.5426,Dihydroxy-acid dehydratase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ilvD PE=3 SV=1,3969740.0,5455040.0,8467823.0,4183890.0,14000000.0,4152310.0,19000000.0,7912700.0,27000000.0,2750441.0,3557687.0,14000000.0,4848420.0,2524965.0,6504213.0,1701149.0,4828167.0,3087136.0,16000000.0,3273593.0,13000000.0,4333391.0,8834830.0,6697471.0,5760862.0,384196.0,660807.0,0.00487,0.00504,0.00891,0.00411,0.00747,0.00703,0.00204,0.00428,0.00205,0.00281,0.00363,0.0056,0.00387,0.00519,0.00518,0.00554,0.00061,0.00107,Dihydroxy-acid dehydratase OS=Marinobacter adhaerens (strain DSM 23420 / HP15) OX=225937 GN=ilvD PE=3 SV=1,0.00627,0.0062,0.00279,0.00401,0.00474,0.00241,0.99,0.44,1.18,0.6,0.48,0.04,0.24,0.21,-0.014499569695115089,0.23878685958711648,-0.7369655941662062,-1.1844245711374275,ilvD
