Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Accession.1,Description,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM,resolved_locus_tag,resolution_method
Q7VE86,Pro_0127,10,10,0.00066627,0.00084925,0.000647748,0.000716642,0.000538273,0.000750276,0.000661037,0.00085305,0.001409692,0.000537869,0.000639889,0.000775204,0.000905786,0.000745059,0.000747051,0.000792822,0.00078457,0.000542445,0.000721089,0.000668397,0.000974593,0.000650987,0.000799298,0.000706612,0.298719919,0.926927033,0.169363576,1.351556938,0.081626102,1.227825616,0.315440482,1.085447484,Q7VE86,6-pyruvoyl-tetrahydropterin synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0127 PE=4 SV=1,-0.1094723194370883,0.4346222905925049,0.2961056740656581,0.118289927329792,Pro0127,tier1:KEGG
Q7V9W9,Pro_1705,7,7,0.000749008,0.000573539,0.000764127,0.001057329,0.000583863,0.000560686,0.000529779,0.000289544,0.000405028,0.000836789,0.000762997,0.0006047,0.001014194,0.000639768,0.000790224,0.000337448,0.0002097,0.001176015,0.000695558,0.000733959,0.000408117,0.000734829,0.000814729,0.000574387,0.417602799,1.05520908,0.017969539,0.586746986,0.283926641,1.108732948,0.316411164,0.781661732,Q7V9W9,50S ribosomal protein L16 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rplP PE=3 SV=1,0.0775288840449784,-0.7691895689510538,0.148911916454174,-0.3553836857522745,Pro1705,tier1:KEGG
Q7VBZ7,Pro_0945,5,5,2.89437e-06,5.16027e-05,3.99888e-05,3.70054e-05,5.10874e-05,3.65798e-05,1.35803e-05,9.17047e-06,0.000109141,5.04218e-05,3.15297e-05,2.54465e-05,2.96745e-05,3.65408e-05,3.81045e-05,1.01634e-05,5.61868e-05,1.58701e-05,3.14953e-05,4.15575e-05,4.39641e-05,3.57993e-05,3.47732e-05,2.74068e-05,0.275099967,1.319483446,0.372483477,1.395893757,0.451780784,0.971337427,0.317086403,0.76556673,Q7VBZ7,Phosphoribosylglycinamide formyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=purN PE=3 SV=1,0.399973250987396,0.4811891406291608,-0.041955543119533,-0.3853999603441892,Pro0945,tier1:KEGG
Q7VBZ3,Pro_0949,8,8,0.000312929,0.000306464,0.000159225,0.000292353,0.000276117,0.000123897,0.000249097,0.000287972,0.000140112,0.000196918,0.000347224,0.000186544,0.000437423,0.000351519,0.000155681,0.000382611,0.000108062,6.77933e-05,0.000259539,0.000230789,0.000225727,0.000243562,0.000314874,0.000186155,0.357754668,0.889226624,0.319960451,0.869722796,0.253995567,1.292790107,0.317208037,0.764303663,Q7VBZ3,Cysteine sulfinate desulfinase/cysteine desulfurase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=nifS PE=3 SV=1,-0.1693769506860351,-0.2013724462962229,0.3704880631059272,-0.3877821502598449,Pro0949,tier1:KEGG
Q7VAQ4,Pro_1403,2,2,3.36805e-06,5.63696e-06,2.46922e-06,1.42748e-06,2.89826e-06,4.42751e-06,2.63859e-06,9.45865e-07,1.13038e-06,1.90737e-06,1.88679e-06,2.34892e-06,2.17802e-06,3.55811e-06,2.68573e-06,2.9199e-08,5.11223e-06,3.30589e-06,3.82474e-06,2.91775e-06,1.57161e-06,2.04769e-06,2.80729e-06,2.81577e-06,0.258849575,0.762861731,0.053139274,0.410906162,0.076128707,1.370951506,0.317278068,1.375095179,Q7VAQ4,Glycogen debranching enzyme OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=pulA PE=3 SV=1,-0.3905065031977169,-1.283119129384994,0.4551775402705559,0.4595314801056566,Pro1403,tier1:KEGG
Q7VE19,Pro_0195,10,10,7.24866e-05,0.000112106,0.000119196,8.97262e-05,7.70713e-05,0.000120485,0.000140933,9.3812e-05,0.000180049,8.92349e-05,0.000110157,9.76841e-05,9.33631e-05,0.000104654,0.000102926,4.2975e-05,0.000258616,9.36899e-05,0.000101263,9.57607e-05,0.000138265,9.90253e-05,0.000100314,0.00013176,0.39552573,0.94566512,0.13451061,1.365406191,0.431611763,1.013015532,0.321439136,1.330573242,Q7VE19,Cysteine desulfurase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=nifS PE=3 SV=1,-0.0805987096825409,0.4493301984473118,0.0186562943439771,0.4120479263405305,Pro0195,tier1:KEGG
Q7VCY6,Pro_0604,2,2,2.21395e-06,3.65761e-06,2.14047e-06,1.40727e-06,3.24312e-06,2.39284e-06,0.0,8.91064e-08,1.68777e-08,1.10904e-09,8.11974e-08,1.06203e-07,2.77231e-08,5.81233e-08,1.44977e-07,9.76652e-08,2.68747e-08,0.0,2.67068e-06,2.34774e-06,3.53281e-08,6.28363e-08,7.69411e-08,4.15133e-08,0.339486081,0.879081216,0.002987851,0.013228125,0.390238108,1.224468546,0.32317102,0.660657758,Q7VCY6,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0604 PE=4 SV=1,-0.1859316365633202,-6.240247606231029,0.2921557146020542,-0.5980249921461125,Pro0604,tier1:KEGG
Q7VE88,Pro_0125,4,4,1.8104e-05,1.53272e-05,1.5447e-05,6.25813e-06,1.85382e-05,1.413e-05,2.08076e-05,1.91209e-05,2.36173e-05,1.09154e-05,1.37227e-05,8.63046e-06,1.16775e-05,9.8089e-06,9.82951e-06,3.88035e-06,9.63588e-06,1.46971e-05,1.62928e-05,1.29754e-05,2.11819e-05,1.10895e-05,1.04386e-05,9.40445e-06,0.210556782,0.79639274,0.018700477,1.300080571,0.352284032,0.941307856,0.325604882,0.848048971,Q7VE88,Uncharacterized conserved protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0125 PE=4 SV=1,-0.3284480255287679,0.3786010353923175,-0.08726145940654,-0.237780518567116,Pro0125,tier1:KEGG
Q7V9X7,Pro_1697,4,4,0.000921882,0.001220557,0.000926234,0.001105296,0.00077139,0.001074447,0.000795376,0.001617063,0.000494564,0.000678348,0.000848133,0.001221326,0.000872861,0.000823917,0.000956345,0.001808681,0.000968206,0.000554295,0.001022891,0.000983711,0.000969001,0.000915936,0.000884374,0.001110394,0.400400722,0.961696931,0.442499196,0.947316057,0.428795135,0.965541861,0.32707626,1.21230545,Q7V9X7,50S ribosomal protein L18 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rplR PE=3 SV=1,-0.0563457799267347,-0.0780822565286039,-0.0505892864127024,0.2777532431015152,Pro1697,tier1:KEGG
Q7VEA2,Pro_0111,3,3,5.29835e-06,9.14811e-06,1.34006e-06,9.10063e-06,4.84728e-06,5.51103e-06,6.01863e-05,5.04532e-07,2.9649e-06,6.67029e-07,2.31186e-06,1.8644e-06,2.01849e-06,1.55232e-06,1.31903e-06,0.0,6.1329e-06,1.47209e-06,5.26218e-06,6.48631e-06,2.12186e-05,1.61443e-06,1.62994e-06,2.535e-06,0.331897697,1.232629552,0.230919662,4.0322823,0.489071976,1.009610205,0.327715093,1.570213247,Q7VEA2,Exodeoxyribonuclease 7 large subunit OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=xseA PE=3 SV=1,0.3017392849038656,2.011596645423427,0.0137983980682862,0.6509605014721875,Pro0111,tier1:KEGG
Q7VBP7,Pro_1045,13,13,0.000894192,0.000902903,0.000918281,0.001159941,0.000817969,0.001134519,0.001115124,0.001309583,0.000878377,0.001201869,0.001055102,0.001070106,0.000911375,0.001035466,0.001142967,0.001704387,0.00116802,0.000823807,0.000905125,0.001037476,0.001101028,0.001109026,0.001029936,0.001232071,0.148046261,1.146223826,0.095890129,1.216437185,0.193533389,0.928685361,0.33060032,1.110949583,Q7VBP7,Nitrilase-like protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1045 PE=4 SV=1,0.1968887902817176,0.2826618235819167,-0.1067382011984973,0.1517933459742521,Pro1045,tier1:KEGG
Q7VDR3,Pro_0305,10,9,0.000514021,0.000602624,0.000669217,0.000449811,0.000626451,0.000642368,0.000488971,0.00055064,0.000585838,0.000579358,0.000517748,0.000683031,0.000563055,0.000652651,0.000713198,0.000556968,0.000682602,0.000624566,0.000595287,0.000572876,0.000541816,0.000593379,0.000642968,0.000621379,0.391846907,0.962352703,0.185547218,0.910176047,0.244079564,1.083570254,0.333431892,1.047186737,Q7VDR3,Predicted dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=mviM PE=4 SV=1,-0.0553623551415636,-0.1357824753237615,0.1157926945590613,0.0665187302553223,Pro0305,tier1:KEGG
Q7VDA5,Pro_0478,6,6,0.000375481,0.000307265,0.000376057,0.000378923,0.00024681,0.000318579,0.000841001,0.000294364,0.000342458,0.000293597,0.000385632,0.000376821,0.000382255,0.000308118,0.000390264,0.000236835,0.00035584,0.000387645,0.000352934,0.000314771,0.000492607,0.000352017,0.000360212,0.000326773,0.219690566,0.891867344,0.236200089,1.395747825,0.422471844,1.023282422,0.333552834,0.928289272,Q7VDA5,Cyanobacteria-specific protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0478 PE=4 SV=1,-0.1650989546808987,0.4810383079619184,0.03320437830564,-0.1073536491799202,Pro0478,tier1:KEGG
Q7VE06,Pro_0209,3,3,0.000151808,0.000107277,0.000102108,0.000129426,0.000135205,9.87272e-05,9.53351e-05,6.27521e-05,4.26262e-05,9.99963e-05,0.000112011,8.38929e-05,0.000124442,0.000108383,0.000116993,0.000231332,7.89828e-05,6.06827e-05,0.000120397,0.000121119,6.69045e-05,9.86333e-05,0.000116606,0.000123666,0.486057076,1.005998076,0.036001805,0.555697207,0.063839507,1.182218519,0.335489617,1.25379435,Q7VE06,Anthranilate/para-aminobenzoate synthase component II OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=pabA PE=4 SV=1,0.0086275459506836,-0.8476291057369405,0.2414967251433324,0.3263007336537409,Pro0209,tier1:KEGG
Q7VEH5,Pro_0038,26,26,0.000984537,0.001114207,0.00098886,0.001016546,0.000931684,0.001084007,0.001878432,0.000707281,0.000848118,0.000950156,0.001037307,0.001047919,0.000915331,0.001145386,0.000953659,0.000549254,0.001065197,0.00200735,0.001029201,0.001010745,0.00114461,0.001011794,0.001004792,0.001207267,0.38906971,0.98206779,0.385816814,1.112134583,0.466224305,0.99307958,0.33578577,1.193194553,Q7VEH5,GMP synthase [glutamine-hydrolyzing] OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=guaA PE=3 SV=1,-0.0261054808145289,0.1533313838151207,-0.0100187627619916,0.2548292968170869,Pro0038,tier1:KEGG
Q7VBA9,Pro_1188,2,2,1.21887e-05,1.24999e-05,1.4372e-05,1.42721e-05,1.15861e-05,2.49251e-05,9.14764e-06,8.31557e-05,8.52155e-05,1.25264e-05,1.11069e-05,2.09213e-05,2.20396e-05,1.11836e-05,1.09724e-05,6.03637e-06,3.97583e-05,1.29021e-05,1.30202e-05,1.69278e-05,5.91729e-05,1.48515e-05,1.47319e-05,1.95656e-05,0.198816527,1.300114837,0.069478738,4.544692094,0.490591439,0.991944259,0.341624454,1.317413935,Q7VBA9,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1188 PE=4 SV=1,0.3786390597562724,2.184182554153852,-0.0116690423434607,0.3977087154834421,Pro1188,tier1:KEGG
Q7VDU5,Pro_0273,15,14,0.00109791,0.001133757,0.00106001,0.001053631,0.001024631,0.001182429,0.000888556,0.001127612,0.001682545,0.001374227,0.001463411,0.001267709,0.0014571,0.00164208,0.001218872,0.001094744,0.0018536,0.001453143,0.001097226,0.001086897,0.001232904,0.001368449,0.001439351,0.001467162,0.4274433,0.990586777,0.298172072,1.123656226,0.313509101,1.051811992,0.342635619,1.072135402,Q7VDU5,Predicted alternative thymidylate synthase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=THY1 PE=4 SV=1,-0.0136447318232218,0.1682007215864292,0.0728768505909751,0.1004871179768787,Pro0273,tier1:KEGG
Q7V9Q6,Pro_1773,10,10,0.000133578,0.000222404,0.000214068,0.000139186,0.000201069,0.000188072,0.001655329,0.000364885,0.000580641,0.000136129,0.000183251,0.000210932,0.000165493,0.000210608,0.000209658,0.00024498,0.000113748,0.000106503,0.000190017,0.000176109,0.000866952,0.000176771,0.000195253,0.000155077,0.351790419,0.926807977,0.082952894,4.562501658,0.26141068,1.104556172,0.343429908,0.877277613,Q7V9Q6,Probable N-acyl-L-amino acid amidohydrolase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1773 PE=4 SV=1,-0.1096576334114134,2.1898250831513475,0.1434667885484963,-0.1888946415888404,Pro1773,tier1:KEGG
Q7VB04,Pro_1297,3,3,0.000291009,0.000217927,0.000186756,0.000230194,0.000173198,0.000211915,0.000119194,0.000313962,0.000127791,0.000158925,0.000254418,0.000357473,0.000236138,0.000213773,0.000270828,0.000392405,0.000109868,0.000131392,0.000231897,0.000205102,0.000186982,0.000256939,0.000240246,0.000211222,0.244285543,0.884453934,0.279754859,0.806315754,0.396793181,0.935032615,0.3461099,0.822070606,Q7VB04,Chorismate mutase AroH OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=aroH PE=4 SV=1,-0.1771410915086071,-0.3105831847644026,-0.096911406167185,-0.2826657854675935,Pro1297,tier1:KEGG
Q7VC18,Pro_0924,5,5,0.000243034,0.000186162,0.000228344,0.00017663,0.000187693,0.000269918,0.000445232,0.000217934,0.000274605,0.000282502,0.000311601,0.000274406,0.000282887,0.000365555,0.000255566,0.000312059,0.000316068,0.000183387,0.00021918,0.000211414,0.00031259,0.000289503,0.000301336,0.000270505,0.415274593,0.964566204,0.12762703,1.426180434,0.375946658,1.040872352,0.347340642,0.934375569,Q7VC18,Predicted MazG family pyrophosphatase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=mazG PE=4 SV=1,-0.0520478323469147,0.5121565166833464,0.0577931537206847,-0.0979255421413207,Pro0924,tier1:KEGG
Q7V9Y3,Pro_1691,7,6,0.000744114,0.000604801,0.000578891,0.000692331,0.000431118,0.000667628,0.000937276,0.000476649,0.000345861,0.000711107,0.000660746,0.000697687,0.000903102,0.000756972,0.000642989,0.000382358,0.000660152,0.001400294,0.000642602,0.000597026,0.000586595,0.000689847,0.000767688,0.000814268,0.332720326,0.929075104,0.389482532,0.912843558,0.183976489,1.112838256,0.351724008,1.180360844,Q7V9Y3,30S ribosomal protein S13 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpsM PE=3 SV=1,-0.1061328698738581,-0.1315604607856551,0.1542439213199026,0.2392279682885368,Pro1691,tier1:KEGG
Q7VBY4,Pro_0958,19,18,0.001499292,0.001284511,0.001225437,0.001243535,0.001257365,0.001129263,0.003669673,0.001635861,0.001746341,0.001565842,0.001484368,0.001427439,0.001496331,0.001515241,0.001389982,0.003408352,0.000925933,0.001118739,0.001336414,0.001210054,0.002350625,0.00149255,0.001467185,0.001817675,0.122012204,0.905449019,0.101099438,1.758905338,0.336959873,0.983005634,0.35232971,1.217832147,Q7VBY4,Branched-chain-amino-acid aminotransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=ilvE PE=3 SV=1,-0.1432946818802743,0.8146778409264961,-0.0247284096332384,0.2843153012423113,Pro0958,tier1:KEGG
Q7VBX7,Pro_0965,9,8,2.6077e-05,4.97878e-05,4.72231e-05,3.91221e-05,4.59344e-05,6.56003e-05,8.76199e-05,1.50515e-05,2.41684e-05,2.57202e-05,2.94935e-05,2.25955e-05,2.82826e-05,3.86776e-05,2.76933e-05,3.65301e-05,9.18497e-06,4.54734e-05,4.10293e-05,5.02189e-05,4.22799e-05,2.59364e-05,3.15512e-05,3.03961e-05,0.223889892,1.223977573,0.480491856,1.030481366,0.120724096,1.21648072,0.354145558,1.171947806,Q7VBX7,Uncharacterized RNA methyltransferase Pro_0965 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_0965 PE=3 SV=1,0.2915771237020481,0.043318417130976,0.2827134551873094,0.2289083191614197,Pro0965,tier1:KEGG
Q7VDC4,Pro_0456,6,6,7.17776e-05,2.6779e-05,3.35443e-05,5.47069e-05,2.46638e-05,2.10001e-05,0.001049139,3.49999e-05,3.99765e-05,5.24173e-05,5.87995e-05,2.27423e-05,6.77934e-05,3.95985e-05,3.66899e-05,4.53923e-05,2.71554e-05,4.61318e-05,4.40336e-05,3.34569e-05,0.000374705,4.4653e-05,4.80272e-05,3.95599e-05,0.290278784,0.759804035,0.191344601,8.509528632,0.415933825,1.075565118,0.354714876,0.885939205,Q7VDC4,Exopolyphosphatase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=gppA PE=4 SV=1,-0.396300721316866,3.0890792189722944,0.1050948725729162,-0.1747203934595713,Pro0456,tier1:KEGG
Q7VA30,Pro_1638,77,75,0.010256803,0.011559011,0.010081057,0.011904782,0.010818486,0.011263025,0.010059096,0.007805891,0.010625843,0.010589694,0.009836458,0.0095018,0.010732728,0.010321705,0.009699763,0.007330127,0.012146592,0.012407373,0.01063229,0.011328764,0.009496943,0.009975984,0.010251399,0.01062803,0.141770736,1.065505544,0.155395872,0.893217094,0.282670317,1.027607807,0.358984155,1.065361652,Q7VA30,DNA-directed RNA polymerase subunit beta' OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpoC2 PE=3 SV=1,0.0915380997189256,-0.1629172337929771,0.0392897559171516,0.0913432567221129,Pro1638,tier1:KEGG
Q7VAS9,Pro_1375,8,8,0.000116781,3.84755e-05,2.73011e-05,8.89677e-05,9.33699e-05,3.52815e-05,6.04625e-05,5.2755e-05,3.80397e-05,0.000113378,5.50432e-05,2.36134e-05,9.49991e-05,7.46088e-05,2.00969e-05,7.7016e-05,5.75362e-05,2.17852e-05,6.08526e-05,7.25397e-05,5.04191e-05,6.40114e-05,6.32349e-05,5.21125e-05,0.373394839,1.192055044,0.368205341,0.82854361,0.491565482,0.987870184,0.359774144,0.814113043,Q7VAS9,Acetylornithine aminotransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=argD PE=3 SV=2,0.2534508548205074,-0.2713504598728271,-0.0176066251466819,-0.2966989622479817,Pro1375,tier1:KEGG
Q7VED3,Pro_0080,5,5,9.09658e-05,0.000178965,0.000158971,0.000150997,0.000141118,0.000196308,0.000129261,0.000113429,9.1536e-05,0.000113311,0.000141837,0.000168092,0.00015592,0.000165405,0.000179496,0.0001691,0.000106696,0.000118826,0.000142967,0.000162808,0.000111409,0.00014108,0.00016694,0.000131541,0.282030704,1.138775758,0.167300502,0.779261012,0.103973652,1.183300421,0.360053107,0.932385383,Q7VED3,HIT family hydrolase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=hit PE=4 SV=1,0.1874836867549553,-0.3598214576828047,0.2428163973155295,-0.1010017073647156,Pro0080,tier1:KEGG
Q7VAA2,Pro_1562,5,5,9.64475e-05,0.000145852,0.000165933,0.000205813,0.000145377,0.000130013,0.000394767,9.20596e-05,0.000152378,0.000190796,0.000129259,8.72988e-05,0.000161566,0.000111382,0.000133044,7.37151e-05,0.000107362,0.000322408,0.000136078,0.000160401,0.000213068,0.000135785,0.000135331,0.000167828,0.238319791,1.178745921,0.231093039,1.565785128,0.494903038,0.99665821,0.360333165,1.235990509,Q7VAA2,Predicted membrane protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1562 PE=4 SV=1,0.2372527785243347,0.6468862458102591,-0.004829257544755,0.3056676650293387,Pro1562,tier1:KEGG
Q7VBQ6,Pro_1036,2,2,1.22635e-05,7.56919e-06,1.19605e-05,7.18551e-06,7.71438e-06,9.97486e-06,4.9123e-06,6.28643e-06,9.45559e-06,5.60607e-05,1.0192e-05,7.99201e-06,8.27316e-06,9.30568e-06,7.40893e-06,7.55553e-06,5.6725e-05,3.35924e-05,1.05977e-05,8.29158e-06,6.88477e-06,2.47482e-05,8.32926e-06,3.26243e-05,0.127996381,0.782392827,0.070498928,0.649646352,0.177052834,0.336559497,0.364232633,1.318246815,Q7VBQ6,Cytosine/adenosine deaminase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=cumB PE=4 SV=1,-0.354034951206323,-0.6222735229941365,-1.5710665278248674,0.3986205110441203,Pro1036,tier1:KEGG
Q7VE55,Pro_0158,9,9,0.000212713,0.000264071,0.000282157,0.000243485,0.00012585,0.00027901,0.000258322,0.000272835,0.000519913,0.000237652,0.000272822,0.000336639,0.000217839,0.000267131,0.000294558,0.000264438,0.000225288,0.000433813,0.00025298,0.000216115,0.000350357,0.000282371,0.000259843,0.000307847,0.253874786,0.854275213,0.163805878,1.384915568,0.285991594,0.920216431,0.36759832,1.09021922,Q7VE55,3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=fabH PE=3 SV=1,-0.2272271720358259,0.4697980244039176,-0.1199548780565251,0.1246182595961217,Pro0158,tier1:KEGG
Q7V9F4,Pro_1879,4,4,2.37982e-05,3.73908e-05,3.00603e-05,3.3528e-05,3.55963e-05,4.52406e-05,5.76842e-05,2.93657e-05,4.52125e-05,3.77215e-05,3.22688e-05,3.59733e-05,1.72946e-05,4.15406e-05,2.61274e-05,3.39701e-05,1.35093e-05,4.77053e-05,3.04164e-05,3.81216e-05,4.40875e-05,3.53212e-05,2.83209e-05,3.17282e-05,0.111057091,1.253323017,0.103452431,1.449461891,0.19490576,0.801810069,0.369562402,0.898277091,Q7V9F4,Uncharacterized protein OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=Pro_1879 PE=4 SV=1,0.3257582861411764,0.5355174028107863,-0.3186675601560302,-0.1547675539869679,Pro1879,tier1:KEGG
Q7VED9,Pro_0074,25,25,0.000982169,0.002250456,0.002514258,0.001076893,0.001365683,0.002204991,0.001468204,0.001338021,0.001326915,0.00143616,0.001691934,0.001642636,0.000993781,0.001879415,0.002323896,0.001290137,0.001201067,0.002860858,0.001915628,0.001549189,0.001377713,0.001590244,0.001732364,0.00178402,0.281387136,0.808710867,0.16039545,0.719196742,0.369758394,1.089370183,0.369997331,1.12185359,Q7VED9,Biotin carboxylase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=accC PE=4 SV=1,-0.3063040971806365,-0.4755416095064834,0.1234942850257724,0.1658844061039872,Pro0074,tier1:KEGG
Q7VDS8,Pro_0290,16,16,0.000825912,0.001131987,0.000944389,0.001073211,0.00087722,0.001047863,0.000999784,0.00091345,0.001301418,0.001169771,0.001006761,0.000983563,0.000991676,0.000977908,0.001083907,0.000941452,0.001210566,0.000883906,0.000967429,0.000999431,0.00107155,0.001053365,0.00101783,0.001011974,0.391150516,1.033079818,0.259658448,1.10762696,0.31290827,0.966265515,0.370140021,0.96070616,Q7VDS8,Serine hydroxymethyltransferase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=glyA PE=3 SV=1,0.0469517242747749,0.1474720749107811,-0.0495084207954328,-0.0578328567438756,Pro0290,tier1:KEGG
Q7VA25,Pro_1644,13,13,0.001814674,0.001330094,0.001251868,0.001664777,0.001160547,0.001333422,0.003865192,0.002622597,0.000579661,0.00147241,0.001686793,0.001637941,0.001420957,0.001542552,0.001565656,0.002705193,0.000653533,0.000718718,0.001465545,0.001386249,0.002355817,0.001599048,0.001509722,0.001359148,0.373779817,0.94589263,0.20616678,1.6074675,0.160374853,0.944138051,0.370372878,0.84997324,Q7VA25,Ribose-5-phosphate isomerase A OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=rpiA PE=3 SV=1,-0.0802516649778943,0.6847895692404291,-0.0829302703304553,-0.2345106737864571,Pro1644,tier1:KEGG
