gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1
ACZ81_RS04725,-0.0796772723667254,137.01373063357735,0.6567709740500107,0.7644852266881113,RNA,LATEvsC1_rna
ACZ81_RS04730,0.4494974265893852,1412.1638876653203,0.1235712002847615,0.2313354403090074,RNA,LATEvsC1_rna
ACZ81_RS04735,0.2428006613723676,53.0212982581688,0.5878819711275556,0.7119923600789785,RNA,LATEvsC1_rna
ACZ81_RS04740,0.0056172600205916,3947.665293405455,0.9903817522498736,0.993577758292354,RNA,LATEvsC1_rna
ACZ81_RS04745,0.043352278551673,379.6194139036123,0.8016880666079338,0.870503424613543,RNA,LATEvsC1_rna
ACZ81_RS04750,0.4579324145297395,843.6395682868192,0.2570840561186862,0.3969607489549216,RNA,LATEvsC1_rna
ACZ81_RS04755,-1.2393356460729492,1232.9944724786285,4.863019479334835e-09,1.0656124651438629e-07,RNA,LATEvsC1_rna
ACZ81_RS04760,-0.7600859767641095,1015.0365030871033,7.312629576621967e-06,7.616531065520542e-05,RNA,LATEvsC1_rna
ACZ81_RS04765,-0.5449030101646706,693.9863343431158,0.0103111717485744,0.0336160965136451,RNA,LATEvsC1_rna
ACZ81_RS04770,0.2187791322849183,216.10221621439115,0.5172466967982516,0.6504105532019409,RNA,LATEvsC1_rna
ACZ81_RS04775,-0.5655003234688748,106.87950958663951,0.0445951517385166,0.1058010086180747,RNA,LATEvsC1_rna
ACZ81_RS04780,0.3111345776688564,3338.304305121617,0.5488424703788611,0.6780216593404909,RNA,LATEvsC1_rna
ACZ81_RS04785,-0.1498314021868975,5207.556115475991,0.5971402114813211,0.7197271560084454,RNA,LATEvsC1_rna
ACZ81_RS04790,0.4447557397940223,39.90794610046895,0.2830945883619049,0.4266100335705518,RNA,LATEvsC1_rna
ACZ81_RS04795,0.1192964687687571,593.6957807567182,0.7084366648697396,0.8020415093528107,RNA,LATEvsC1_rna
ACZ81_RS04800,-0.1696769617612518,83.66307219833314,0.6880376817119271,0.7874146973796818,RNA,LATEvsC1_rna
ACZ81_RS04805,-0.7313892235292363,155.57042997244525,0.0469466498258249,0.1100269233206066,RNA,LATEvsC1_rna
ACZ81_RS04810,0.6892678973791968,379.61783686780194,0.1288222620583695,0.2390454747126616,RNA,LATEvsC1_rna
ACZ81_RS04815,1.0441652980700942,1023.304387129302,0.0001024254212796195,0.0007180523414882416,RNA,LATEvsC1_rna
ACZ81_RS04820,0.372092410457815,2394.036797308072,0.1617957840107431,0.2820874321230782,RNA,LATEvsC1_rna
ACZ81_RS04825,-0.9078374819577472,3401.109105856169,0.005043264891454,0.0188300672390416,RNA,LATEvsC1_rna
ACZ81_RS04830,1.106125421002897,11714.55046319319,0.0001357381210948024,0.0009148064967901808,RNA,LATEvsC1_rna
ACZ81_RS04835,1.0062966316654165,6095.111104798737,0.0893911513475484,0.1801299079917935,RNA,LATEvsC1_rna
ACZ81_RS04840,1.0765786629261385,2161.8323545517715,3.956944443638112e-08,7.555879628089917e-07,RNA,LATEvsC1_rna
ACZ81_RS04845,0.6758073684981016,1264.865767191698,0.0254566948228204,0.0692076923657695,RNA,LATEvsC1_rna
ACZ81_RS04850,0.9493300900072342,708.7879662147834,0.00011924376726049404,0.0008159855063388756,RNA,LATEvsC1_rna
ACZ81_RS04855,1.197532285261054,248.2754931327236,0.00010874627508816372,0.0007505551860646067,RNA,LATEvsC1_rna
ACZ81_RS04860,0.9548477353963666,254.60975237050863,0.0046862421409844,0.0177114335394418,RNA,LATEvsC1_rna
ACZ81_RS04865,0.1662279251262211,3154.2974291004166,0.667138425749914,0.7711804806160724,RNA,LATEvsC1_rna
ACZ81_RS04870,0.314315227525532,2444.092274146144,0.0806420928789628,0.1669462015718333,RNA,LATEvsC1_rna
ACZ81_RS04875,0.4480727154161441,2324.678112900714,0.0265934460596877,0.0716984246754959,RNA,LATEvsC1_rna
ACZ81_RS04880,0.4223946235028679,853.0526505387959,0.0331448706337499,0.084818718086367,RNA,LATEvsC1_rna
ACZ81_RS04885,-0.0619785845068604,1264.984192074994,0.732135527349163,0.8198445866155105,RNA,LATEvsC1_rna
ACZ81_RS04890,0.3244602766500102,351.8254594574351,0.3073599189674734,0.4524644915784024,RNA,LATEvsC1_rna
ACZ81_RS04895,0.4784774270098048,173.31136154841738,0.109701651880706,0.21129060090337,RNA,LATEvsC1_rna
ACZ81_RS04900,0.7759728359602623,1279.7598238202618,0.0011549398248761,0.005559794355046,RNA,LATEvsC1_rna
ACZ81_RS04905,0.5092853776319277,1208.9078321116594,0.0237359376205064,0.0652372240289451,RNA,LATEvsC1_rna
ACZ81_RS04910,0.9486163031129392,236.4869994701704,0.0016070412276601,0.0072652032952844,RNA,LATEvsC1_rna
ACZ81_RS04915,-1.7260138513740808,1669.05676131486,0.0004483174828345576,0.0025356179212504,RNA,LATEvsC1_rna
ACZ81_RS04920,-0.3627028727821764,877.1909394660134,0.0547888703874464,0.1234010056152759,RNA,LATEvsC1_rna
ACZ81_RS04925,-0.531211249810225,9892.809657187989,0.1632529519026488,0.2841338268791761,RNA,LATEvsC1_rna
ACZ81_RS04930,-1.4188028062287903,1112.8749354041272,0.00028438829373074416,0.0016995485214013,RNA,LATEvsC1_rna
ACZ81_RS04935,-1.2455022100058426,645.2742355590706,0.001480578629263,0.0068086242010836,RNA,LATEvsC1_rna
ACZ81_RS04940,0.7237854789856378,3468.73855291428,0.0811774394809768,0.1677081567845013,RNA,LATEvsC1_rna
ACZ81_RS04950,-0.9275355585111524,2681.7667144861543,0.0130397092659901,0.0404402429672238,RNA,LATEvsC1_rna
ACZ81_RS04960,-2.474492444102956,1770.5557126760218,8.540376134297787e-09,1.8120057300811709e-07,RNA,LATEvsC1_rna
ACZ81_RS04965,-0.9347052673462484,243.554594053561,0.0479472589068202,0.1115893837587632,RNA,LATEvsC1_rna
ACZ81_RS04970,-4.634682192413514,10877.43762221937,1.2743721093830202e-99,5.1102321586259115e-96,RNA,LATEvsC1_rna
ACZ81_RS04975,-4.178903366315406,11844.109810573322,9.501336545620146e-49,6.350059924656131e-46,RNA,LATEvsC1_rna
