gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,resolved_locus_tag,resolution_method
TX50_RS09020,0.4598226033949851,1115.7527629434726,0.1477439916552306,0.2569521210802364,RNA,LATEvsP1_rna,PMM1689,tier1:gene_id
TX50_RS09025,0.5233448977199707,90.738899740598,0.0869994669707984,0.1739047786743125,RNA,LATEvsP1_rna,PMM1690,tier1:gene_id
TX50_RS09030,0.4742404491329959,138.64556761962848,0.0155748414888821,0.0469277850407266,RNA,LATEvsP1_rna,PMM1691,tier1:gene_id
TX50_RS09035,0.7331924905589519,67.80890630935228,0.0144359763394144,0.0448876233988189,RNA,LATEvsP1_rna,PMM1692,tier1:gene_id
TX50_RS09040,0.497925144069278,24.744771949965187,0.2049564420248062,0.3305757265832439,RNA,LATEvsP1_rna,PMM1693,tier1:gene_id
TX50_RS09045,-0.197370332764408,269.7881551884927,0.5146617012563712,0.6431530190937197,RNA,LATEvsP1_rna,PMM1694,tier1:gene_id
TX50_RS09050,0.316898173356361,108.82424012224904,0.2040041779416776,0.3299437098583875,RNA,LATEvsP1_rna,PMM1695,tier1:gene_id
TX50_RS09055,-0.2333789796370478,163.7516399193812,0.3160368505229495,0.4493610953932931,RNA,LATEvsP1_rna,PMM1696,tier1:gene_id
TX50_RS09060,-0.1270098792219678,3845.629609682828,0.62045320516953,0.7266817184198617,RNA,LATEvsP1_rna,PMM1697,tier1:gene_id
TX50_RS09065,-0.8086459053985703,107.0648313410104,0.0250776084257064,0.0663586572525499,RNA,LATEvsP1_rna,PMM1698,tier1:gene_id
TX50_RS09070,-0.9599894108258576,573.6669212559231,1.274930639178482e-09,5.010206150133312e-08,RNA,LATEvsP1_rna,PMM1699,tier1:gene_id
TX50_RS09075,0.7004547664584783,5463.056074505368,0.0630188246423952,0.1364545945070387,RNA,LATEvsP1_rna,PMM1700,tier1:gene_id
TX50_RS09080,0.6234693685708965,324.090798875569,0.0212176468158221,0.0587296272148416,RNA,LATEvsP1_rna,PMM1701,tier1:gene_id
TX50_RS09085,0.4360562650894095,266.07069424574763,0.1013784133025154,0.1926398450306028,RNA,LATEvsP1_rna,PMM1702,tier1:gene_id
TX50_RS09090,1.5190690723044575,315.54514943916274,0.0001092576173686,0.0007913679187446,RNA,LATEvsP1_rna,PMM1703,tier1:gene_id
TX50_RS09095,-0.2453765207265532,14657.868564783455,0.4936232905251959,0.6244672723287924,RNA,LATEvsP1_rna,PMM1704,tier1:gene_id
TX50_RS09100,-0.6524033338673004,265.7326913032494,0.0130398854506767,0.0413825917996564,RNA,LATEvsP1_rna,PMM1705,tier1:gene_id
TX50_RS09105,-0.8352667619579682,647.8527661526573,0.0090447781059089,0.0308223342465198,RNA,LATEvsP1_rna,PMM1706,tier1:gene_id
TX50_RS09110,-0.1953089155817755,1100.252213196663,0.2493881545343486,0.3775623997341855,RNA,LATEvsP1_rna,PMM1707,tier1:gene_id
TX50_RS09120,-0.5044762194619391,924.8063934065012,0.0198992093042928,0.0559419171766041,RNA,LATEvsP1_rna,PMM1708,tier1:gene_id
TX50_RS09125,-1.278440348522731,138.37787806828038,2.9940670290225247e-06,3.950029859003288e-05,RNA,LATEvsP1_rna,PMM1709,tier1:gene_id
TX50_RS09130,-0.4482619277897992,188.9395876480044,0.1039586173205823,0.1959301695827709,RNA,LATEvsP1_rna,PMM1710,tier1:gene_id
TX50_RS09135,0.2744777391872415,1633.407703297505,0.2582099713772206,0.3886828175498993,RNA,LATEvsP1_rna,PMM1711,tier1:gene_id
TX50_RS09140,1.568791096060972,871.3974565380406,1.165779967246276e-08,3.364368124224799e-07,RNA,LATEvsP1_rna,PMM1712,tier1:gene_id
TX50_RS09145,-0.5474984892737008,107.20613135381622,0.1304800638701911,0.2321740635532206,RNA,LATEvsP1_rna,PMM1713,tier1:gene_id
TX50_RS09150,0.3584999025556125,545.1889316496004,0.0798717552471916,0.1626495390755931,RNA,LATEvsP1_rna,PMM1714,tier1:gene_id
TX50_RS09155,-0.6862793580665949,26.334742663281567,0.1896971635390202,0.3128566197648844,RNA,LATEvsP1_rna,PMM1715,tier1:gene_id
TX50_RS09160,0.2451731299671815,324.7650928476834,0.1721738567500542,0.2890955576521365,RNA,LATEvsP1_rna,PMM1716,tier1:gene_id
TX50_RS09190,0.6250825107543055,848.0717927854893,0.0614839579571306,0.1340742270918775,RNA,LATEvsP1_rna,PMM1124,tier1:gene_id
TX50_RS09195,0.6198199143212932,222.68223873535285,0.004929114982154,0.0185042182358507,RNA,LATEvsP1_rna,PMM1126,tier1:gene_id
TX50_RS09200,-0.5165968768551551,80.61886480291629,0.183072041961576,0.3046252806333612,RNA,LATEvsP1_rna,PMM1222,tier1:gene_id
TX50_RS09205,-1.818849608593932,279.2331657193999,3.3590003237782474e-09,1.0763874494417697e-07,RNA,LATEvsP1_rna,PMM1230,tier1:gene_id
