baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene,resolved_locus_tag,resolution_method
243.0286588,-1.112822271,0.199312518,-5.583303468,2.36e-08,4.04e-08,MIT0604_00223,EW14_0223,tier1:gene
112.8599,0.741698459,0.264781879,2.801167749,0.005091804,0.006422011,MIT0604_00224,EW14_0224,tier1:gene
26.10616212,1.15043404,0.456317813,2.521124548,0.011698044,0.01440788,MIT0604_00225,EW14_0225,tier1:gene
488.3910113,1.805069634,0.151908812,11.88258673,1.46e-32,5.02e-32,MIT0604_00226,EW14_0226,tier1:gene
664.2999614,1.356107897,0.105578938,12.84449273,9.24e-38,3.5500000000000003e-37,MIT0604_00227,EW14_0227,tier1:gene
520.8221272,1.106432939,0.240575562,4.599107784,4.24e-06,6.55e-06,MIT0604_00228,EW14_0228,tier1:gene
655.875898,1.605717315,0.120898042,13.28158242,2.9599999999999997e-40,1.1999999999999999e-39,MIT0604_00229,EW14_0229,tier1:gene
272.8734568,2.144619018,0.160493913,13.36261905,1e-40,4.1199999999999994e-40,MIT0604_00230,EW14_0230,tier1:gene
790.1802477,1.849495297,0.111774462,16.54667138,1.69e-61,9.669999999999999e-61,MIT0604_00231,EW14_0231,tier1:gene
130.6084509,-0.47988229,0.184431722,-2.601950921,0.009269512,0.011527758,MIT0604_00232,EW14_0232,tier1:gene
1318.533402,0.337632955,0.118150478,2.857652048,0.004267881,0.005439821,MIT0604_00233,EW14_0233,tier1:gene
169.5497456,0.178638855,0.157602822,1.133474972,0.257014846,0.28149245,MIT0604_00234,EW14_0234,tier1:gene
533.2620849,2.144705797,0.187410525,11.44389195,2.5199999999999997e-30,8.12e-30,MIT0604_00235,EW14_0235,tier1:gene
338.3180889,1.263248134,0.170715913,7.399709316,1.36e-13,2.85e-13,MIT0604_00236,EW14_0236,tier1:gene
1802.193102,-2.450467117,0.194249605,-12.61504296,1.74e-36,6.59e-36,MIT0604_00237,EW14_0237,tier1:gene
348.074427,2.439227381,0.227037012,10.74374331,6.3400000000000004e-27,1.88e-26,MIT0604_00238,EW14_0238,tier1:gene
323.9308174,0.267811685,0.139478574,1.920091931,0.054846288,0.064412136,MIT0604_00239,EW14_0239,tier1:gene
777.6312108,3.73850948,0.151256282,24.71639151,7.13e-135,1.05e-133,MIT0604_00240,EW14_0240,tier1:gene
1271.194849,2.962123052,0.108106983,27.3999234,2.75e-165,5.63e-164,MIT0604_00241,EW14_0241,tier1:gene
2876.603971,-0.620508212,0.116285598,-5.336071039,9.5e-08,1.57e-07,MIT0604_00242,EW14_0242,tier1:gene
7027.219431,-0.864391326,0.091407239,-9.456486565,3.1800000000000004e-21,8.220000000000001e-21,MIT0604_00243,EW14_0243,tier1:gene
16437.76807,-0.793849694,0.121664063,-6.524931637,6.8e-11,1.3e-10,MIT0604_00244,EW14_0244,tier1:gene
6165.624732,-0.307470787,0.152732146,-2.013137345,0.044100182,0.052211147,MIT0604_00245,EW14_0245,tier1:gene
5820.793936,-0.286253461,0.118285042,-2.420030942,0.015519186,0.018931928,MIT0604_00246,EW14_0246,tier1:gene
4519.131339,-0.210468753,0.088623096,-2.374874745,0.017554906,0.021351689,MIT0604_00247,EW14_0247,tier1:gene
4279.079885,-0.066058624,0.137366017,-0.480894954,0.630591159,0.655238631,MIT0604_00248,EW14_0248,tier1:gene
3852.13093,-1.094927583,0.077870032,-14.06096227,6.6e-45,2.93e-44,MIT0604_00249,EW14_0249,tier1:gene
5213.402567,-3.47549511,0.085520643,-40.63925385,0.0,0.0,MIT0604_00250,EW14_0250,tier1:gene
1618.58992,0.839414453,0.123190983,6.813927696,9.5e-12,1.88e-11,MIT0604_00251,EW14_0251,tier1:gene
260.5239869,0.449198983,0.201560627,2.22860481,0.025840211,0.031078091,MIT0604_00252,EW14_0252,tier1:gene
1526.150016,-3.153316012,0.117214192,-26.90216908,2.07e-159,4e-158,MIT0604_00253,EW14_0253,tier1:gene
857.57191,-2.518766254,0.16156323,-15.58997212,8.52e-55,4.4899999999999995e-54,MIT0604_00254,EW14_0254,tier1:gene
3782.816901,-2.428517104,0.111419902,-21.79608008,2.53e-105,2.56e-104,MIT0604_00255,EW14_0255,tier1:gene
12508.93524,-2.996724204,0.139242454,-21.52162736,9.77e-103,9.61e-102,MIT0604_00256,EW14_0256,tier1:gene
1980.076486,-2.758731906,0.107812569,-25.58822164,2.06e-144,3.41e-143,MIT0604_00257,EW14_0257,tier1:gene
585.2246866,-1.539941807,0.110636615,-13.91891653,4.86e-44,2.11e-43,MIT0604_00258,EW14_0258,tier1:gene
587.4440257,1.065890187,0.115952093,9.192504963,3.84e-20,9.62e-20,MIT0604_00259,EW14_0259,tier1:gene
384.7742326,0.921860301,0.134558367,6.85100692,7.33e-12,1.46e-11,MIT0604_00260,EW14_0260,tier1:gene
810.4838801,-2.186451942,0.187626255,-11.65323021,2.21e-31,7.3400000000000005e-31,MIT0604_00261,EW14_0261,tier1:gene
8297.829528,-3.870897622,0.20086311,-19.27132177,9.35e-83,6.989999999999999e-82,MIT0604_00262,EW14_0262,tier1:gene
324.6222154,-0.157510092,0.123444345,-1.275960366,0.20196953,0.224082183,MIT0604_00263,EW14_0263,tier1:gene
349.1752805,-1.575387237,0.170226705,-9.254642116,2.15e-20,5.43e-20,MIT0604_00264,EW14_0264,tier1:gene
416791.001,-2.252744127,0.234146115,-9.621104011,6.51e-22,1.7100000000000003e-21,MIT0604_00265,EW14_0265,tier1:gene
757.6811274,0.11483113,0.155111149,0.740315129,0.459108803,0.485682543,MIT0604_00266,EW14_0266,tier1:gene
342.0311591,-0.66260752,0.132603775,-4.996897867,5.83e-07,9.36e-07,MIT0604_00267,EW14_0267,tier1:gene
9329.49414,-1.217637177,0.160078572,-7.606496997,2.82e-14,6.04e-14,MIT0604_00268,EW14_0268,tier1:gene
2890.51721,-3.428588097,0.100071298,-34.2614532,2.95e-257,1.26e-255,MIT0604_00269,EW14_0269,tier1:gene
23931.89031,-3.787597427,0.106008919,-35.72904498,1.4e-279,6.659999999999999e-278,MIT0604_00270,EW14_0270,tier1:gene
1063.473384,-0.842696006,0.149856237,-5.623362917,1.87e-08,3.22e-08,MIT0604_00271,EW14_0271,tier1:gene
279.1635144,-1.430542545,0.237433452,-6.025025248,1.69e-09,3.06e-09,MIT0604_00272,EW14_0272,tier1:gene
356.5364434,-2.351831571,0.164686727,-14.28063826,2.89e-46,1.3199999999999999e-45,MIT0604_00273,EW14_0273,tier1:gene
394.4904086,-0.827910378,0.151386156,-5.468864508,4.53e-08,7.61e-08,MIT0604_00274,EW14_0274,tier1:gene
994.5491786,-0.295571213,0.130156736,-2.270886792,0.023153832,0.027945692,MIT0604_00275,EW14_0275,tier1:gene
326.8802604,0.54974318,0.149871521,3.668096346,0.000244,0.000339,MIT0604_00276,EW14_0276,tier1:gene
718.8445167,-0.710649861,0.158445021,-4.485151117,7.29e-06,1.11e-05,MIT0604_00277,EW14_0277,tier1:gene
1850.329876,-0.531280204,0.127430241,-4.169184631,3.06e-05,4.5e-05,MIT0604_00278,EW14_0278,tier1:gene
127.6901925,1.53702405,0.238518766,6.444038254,1.16e-10,2.2e-10,MIT0604_00280,EW14_0280,tier1:gene
6917.595889,0.763655616,0.099690303,7.660279793,1.86e-14,4e-14,MIT0604_00281,,unresolved
356.6860673,-0.306294201,0.25474149,-1.202372652,0.22921918,0.252400033,MIT0604_00282,EW14_0282,tier1:gene
374.8829011,0.053847147,0.173160764,0.310966212,0.755826308,0.774362589,MIT0604_00283,EW14_0283,tier1:gene
143.6674237,1.798016749,0.313373425,5.737617181,9.6e-09,1.67e-08,MIT0604_00284,,unresolved
2218.743226,0.76777058,0.103511824,7.417225899,1.2e-13,2.51e-13,MIT0604_00285,EW14_0285,tier1:gene
195.6222475,-0.787219427,0.236898141,-3.323029146,0.00089,0.001183613,MIT0604_00286,EW14_0286,tier1:gene
1753.033446,-1.486891296,0.149068965,-9.974519501,1.9699999999999998e-23,5.369999999999999e-23,MIT0604_00287,EW14_0287,tier1:gene
2557.443407,-1.814810976,0.197639703,-9.182421088,4.22e-20,1.05e-19,MIT0604_00288,EW14_0288,tier1:gene
1191.820217,-1.63247377,0.12608309,-12.94760281,2.42e-38,9.47e-38,MIT0604_00289,EW14_0289,tier1:gene
1465.59093,-0.447467967,0.231853662,-1.929958589,0.053611969,0.06299868,MIT0604_00290,EW14_0290,tier1:gene
548.137167,0.188507366,0.144481589,1.304715486,0.191989746,0.213588593,MIT0604_00291,EW14_0291,tier1:gene
129.5571538,2.215200409,0.249573441,8.875946104,6.93e-19,1.68e-18,MIT0604_00292,EW14_0292,tier1:gene
93.82816686,0.589463331,0.24165845,2.439241545,0.014718127,0.017986869,MIT0604_00293,EW14_0293,tier1:gene
401.1624657,-2.473349768,0.256329495,-9.649103275,4.96e-22,1.3e-21,MIT0604_00294,EW14_0294,tier1:gene
2279.902156,-5.097536928,0.181546369,-28.0784295,1.8000000000000002e-173,3.96e-172,MIT0604_00295,EW14_0295,tier1:gene
359.4378348,-0.521959147,0.203724674,-2.562081152,0.0104047,0.012879984,MIT0604_00296,EW14_0296,tier1:gene
1291.795811,-3.200856534,0.273903726,-11.68606422,1.5000000000000001e-31,5.02e-31,MIT0604_00297,EW14_0297,tier1:gene
3538.831366,-0.706613124,0.193932146,-3.643610095,0.000269,0.000372,MIT0604_00298,EW14_0298,tier1:gene
481.9023929,-0.553501802,0.122060812,-4.534639692,5.77e-06,8.85e-06,MIT0604_00299,EW14_0299,tier1:gene
2556.030552,-1.385687051,0.092402619,-14.9961881,7.78e-51,3.8e-50,MIT0604_00300,EW14_0300,tier1:gene
2853.433099,0.066929045,0.161870015,0.413474016,0.679259356,0.702244395,MIT0604_00301,EW14_0301,tier1:gene
6397.864959,-1.027599578,0.149234232,-6.885816768,5.75e-12,1.15e-11,MIT0604_00302,EW14_0302,tier1:gene
285.8552896,0.201557092,0.39334195,0.512422059,0.608355656,0.634388196,MIT0604_00304,EW14_0304,tier1:gene
467.6221567,0.176913123,0.259409072,0.681985105,0.49524837,0.522294391,MIT0604_00305,EW14_0305,tier1:gene
628.1704388,0.982755525,0.108718675,9.039436176,1.57e-19,3.88e-19,MIT0604_00306,EW14_0306,tier1:gene
172.6434511,1.109371359,0.193674946,5.728006564,1.02e-08,1.77e-08,MIT0604_00307,EW14_0307,tier1:gene
269355.1723,-1.753268925,0.130728516,-13.41152631,5.18e-41,2.1499999999999997e-40,MIT0604_00308,EW14_0308,tier1:gene
3746.588122,-1.912331399,0.12681854,-15.07927312,2.22e-51,1.1e-50,MIT0604_00309,EW14_0309,tier1:gene
6556.254448,-1.497926917,0.168415857,-8.894215448,5.88e-19,1.43e-18,MIT0604_00310,EW14_0310,tier1:gene
3969.518322,2.414676146,0.100953131,23.91878415,1.95e-126,2.5800000000000003e-125,MIT0604_00311,EW14_0311,tier1:gene
463.6579788,1.311242022,0.112226792,11.68385908,1.5400000000000002e-31,5.14e-31,MIT0604_00312,EW14_0312,tier1:gene
11262.94887,-1.659600609,0.127832483,-12.98262049,1.54e-38,6.01e-38,MIT0604_00313,EW14_0313,tier1:gene
1140.425296,2.013847104,0.104709764,19.23265822,1.9699999999999998e-82,1.45e-81,MIT0604_00314,EW14_0314,tier1:gene
414.5034465,-0.840111857,0.176208325,-4.767719455,1.86e-06,2.92e-06,MIT0604_00315,EW14_0315,tier1:gene
572.4246913,1.407884299,0.140149824,10.04556598,9.61e-24,2.64e-23,MIT0604_00316,EW14_0316,tier1:gene
1965.345764,-4.090500315,0.123303616,-33.17421214,2.54e-241,9.61e-240,MIT0604_00317,EW14_0317,tier1:gene
1754.288707,-0.277075291,0.119798409,-2.312846167,0.020731098,0.025140141,MIT0604_00318,EW14_0318,tier1:gene
718.1259689,0.424330991,0.110369,3.844657372,0.000121,0.000171,MIT0604_00319,EW14_0319,tier1:gene
595.0166296,-0.447810123,0.117954063,-3.796479006,0.000147,0.000206,MIT0604_00321,EW14_0321,tier1:gene
337.9503038,0.973522145,0.171130193,5.688780723,1.28e-08,2.22e-08,MIT0604_00322,EW14_0322,tier1:gene
258.9797216,1.656346432,0.181783963,9.111620214,8.12e-20,2.01e-19,MIT0604_00323,EW14_0323,tier1:gene
487.4456694,0.440790361,0.115267053,3.824079393,0.000131,0.000185,MIT0604_00324,EW14_0324,tier1:gene
407.2690191,0.532013837,0.12880443,4.130400138,3.62e-05,5.31e-05,MIT0604_00325,EW14_0325,tier1:gene
1918.067164,-0.37535269,0.231081266,-1.624331982,0.104304975,0.119280606,MIT0604_00326,EW14_0326,tier1:gene
2083.135705,-2.881771263,0.099190744,-29.05282444,1.4200000000000002e-185,3.37e-184,MIT0604_00327,EW14_0327,tier1:gene
3970.626887,-2.807114093,0.121706118,-23.06469165,1.0500000000000001e-117,1.2000000000000001e-116,MIT0604_00328,EW14_0328,tier1:gene
120.3639519,-0.770496951,0.194443568,-3.962573604,7.41e-05,0.000107,MIT0604_00329,EW14_0329,tier1:gene
720.9225208,-1.043482694,0.151936164,-6.86790206,6.52e-12,1.3e-11,MIT0604_00330,EW14_0330,tier1:gene
302.2851887,1.324507734,0.133658703,9.909625813,3.7799999999999994e-23,1.02e-22,MIT0604_00331,EW14_0331,tier1:gene
141.9731253,1.096612986,0.22302255,4.917049806,8.79e-07,1.4e-06,MIT0604_00332,EW14_0332,tier1:gene
222.8812926,1.681480207,0.181996495,9.239080167,2.49e-20,6.26e-20,MIT0604_00333,EW14_0333,tier1:gene
1541.340186,-1.548609028,0.122178346,-12.67498771,8.14e-37,3.09e-36,MIT0604_00334,EW14_0334,tier1:gene
1772.559562,-1.896173282,0.098291153,-19.29139313,6.34e-83,4.7599999999999997e-82,MIT0604_00335,EW14_0335,tier1:gene
876.3096241,-0.564618527,0.147306718,-3.832944863,0.000127,0.000179,MIT0604_00336,EW14_0336,tier1:gene
2050.16883,1.770330939,0.07832168,22.60333201,4.02e-113,4.35e-112,MIT0604_00337,EW14_0337,tier1:gene
1627.923035,-1.463002551,0.152139987,-9.616160621,6.83e-22,1.79e-21,MIT0604_00338,EW14_0338,tier1:gene
4027.761571,-1.385317911,0.197284633,-7.021925065,2.19e-12,4.43e-12,MIT0604_00339,EW14_0339,tier1:gene
1401.02722,-1.075383598,0.161697527,-6.650587789,2.92e-11,5.68e-11,MIT0604_00340,EW14_0340,tier1:gene
569.7971214,-1.845448376,0.182029905,-10.13816041,3.74e-24,1.0399999999999998e-23,MIT0604_00341,EW14_0341,tier1:gene
2739.370884,-1.269190262,0.109735128,-11.56594326,6.130000000000001e-31,2.02e-30,MIT0604_00342,EW14_0342,tier1:gene
20661.65646,-4.84139423,0.193950506,-24.96200882,1.58e-137,2.38e-136,MIT0604_00343,EW14_0343,tier1:gene
15082.73881,-4.783350843,0.173056907,-27.64033474,3.6499999999999997e-168,7.78e-167,MIT0604_00344,EW14_0344,tier1:gene
17780.57502,-4.429524421,0.144802529,-30.59010394,1.6599999999999999e-205,4.5199999999999996e-204,MIT0604_00345,EW14_0345,tier1:gene
692.013378,-0.418312905,0.15972107,-2.619021436,0.008818241,0.010993263,MIT0604_00346,EW14_0346,tier1:gene
469.5734401,-0.092892313,0.108924995,-0.852809892,0.393764737,0.419592096,MIT0604_00347,EW14_0347,tier1:gene
503.3192013,3.002566467,0.127799936,23.49427208,4.6700000000000003e-122,5.65e-121,MIT0604_00348,EW14_0348,tier1:gene
1984.016081,2.056503195,0.102555507,20.0525866,1.9199999999999998e-89,1.58e-88,MIT0604_00349,EW14_0349,tier1:gene
139.6389641,0.03820537,0.353115619,0.108195072,0.913840954,0.920194301,MIT0604_00350,EW14_0350,tier1:gene
1440.202407,-4.134752076,0.238646378,-17.32585308,2.9999999999999997e-67,1.84e-66,MIT0604_00351,EW14_0351,tier1:gene
2404.87915,-2.03695869,0.094928883,-21.45773377,3.87e-102,3.77e-101,MIT0604_00352,EW14_0352,tier1:gene
1729.397015,-2.720128548,0.129668958,-20.97748451,1.05e-97,9.62e-97,MIT0604_00353,EW14_0353,tier1:gene
929.6472996,1.236809468,0.156227351,7.916728146,2.44e-15,5.35e-15,MIT0604_00354,EW14_0354,tier1:gene
479.6652181,1.134698623,0.157225353,7.21702067,5.31e-13,1.1e-12,MIT0604_00355,EW14_0355,tier1:gene
916.4344733,0.902116787,0.131551895,6.857497448,7.01e-12,1.39e-11,MIT0604_00357,EW14_0357,tier1:gene
3178.909117,-0.261376382,0.093178511,-2.805114404,0.005029872,0.006347811,MIT0604_00358,EW14_0358,tier1:gene
10066.72845,-0.521771489,0.110383741,-4.72688715,2.28e-06,3.55e-06,MIT0604_00359,EW14_0359,tier1:gene
1710.312728,-2.54738236,0.099279411,-25.65871751,3.38e-145,5.720000000000001e-144,MIT0604_00360,EW14_0360,tier1:gene
10328.14253,-3.702009992,0.135097274,-27.40255132,2.56e-165,5.2900000000000004e-164,MIT0604_00361,EW14_0361,tier1:gene
76158.62414,-2.716579823,0.136625991,-19.88333109,5.67e-88,4.57e-87,MIT0604_00362,EW14_0362,tier1:gene
724.3216381,-3.475703176,0.195154336,-17.81002279,5.91e-71,3.77e-70,MIT0604_00363,EW14_0363,tier1:gene
2581.636492,-4.860108517,0.126940042,-38.28664641,0.0,0.0,MIT0604_00364,EW14_0364,tier1:gene
5685.810788,-4.789396363,0.147830906,-32.39780159,2.95e-230,1.0399999999999999e-228,MIT0604_00365,EW14_0365,tier1:gene
278.037901,0.22171706,0.157943383,1.403775559,0.160385694,0.180101966,MIT0604_00366,EW14_0366,tier1:gene
38.12522784,0.793074985,0.348466695,2.275898952,0.022852058,0.027614028,MIT0604_00367,EW14_0367,tier1:gene
1276.478724,-1.389836689,0.157842758,-8.805197714,1.31e-18,3.15e-18,MIT0604_00369,EW14_0369,tier1:gene
2850.045307,-1.26410519,0.169371999,-7.463483912,8.43e-14,1.78e-13,MIT0604_00370,EW14_0370,tier1:gene
184.2125803,2.004639712,0.179892748,11.14352707,7.7e-29,2.39e-28,MIT0604_00371,EW14_0371,tier1:gene
927.8224794,0.8797153,0.110936135,7.929925661,2.19e-15,4.82e-15,MIT0604_00372,EW14_0372,tier1:gene
3082.895705,-1.035168581,0.085805109,-12.06418348,1.63e-33,5.75e-33,MIT0604_00373,EW14_0373,tier1:gene
18577.38407,-3.928016671,0.151885618,-25.86167623,1.7999999999999998e-147,3.09e-146,MIT0604_00374,EW14_0374,tier1:gene
13609.85526,-2.963868736,0.119590279,-24.7835256,1.35e-135,2.02e-134,MIT0604_00375,EW14_0375,tier1:gene
2703.325445,-0.135120952,0.135164596,-0.999677106,0.317466795,0.343293465,MIT0604_00376,EW14_0376,tier1:gene
7533.111646,-2.028562744,0.092829886,-21.85247485,7.36e-106,7.57e-105,MIT0604_00382,EW14_0382,tier1:gene
6287.849367,-2.872624803,0.142038233,-20.22430674,5.98e-91,4.96e-90,MIT0604_00383,EW14_0383,tier1:gene
705.4185536,2.525777886,0.240501027,10.50215012,8.44e-26,2.46e-25,MIT0604_00384,EW14_0384,tier1:gene
3094.852957,4.43486234,0.092289812,48.05365037,0.0,0.0,MIT0604_00385,EW14_0385,tier1:gene
347.8668353,0.662881645,0.166386417,3.983988929,6.78e-05,9.78e-05,MIT0604_00386,EW14_0386,tier1:gene
2036.423422,3.418198491,0.145599356,23.4767418,7.05e-122,8.49e-121,MIT0604_00387,EW14_0387,tier1:gene
12.49249737,0.998759841,0.637560879,1.566532504,0.117224005,0.13345803,MIT0604_00388,EW14_0388,tier1:gene
138.0409951,-0.29277631,0.278467317,-1.05138482,0.293081885,0.31860787,MIT0604_00389,EW14_0389,tier1:gene
306.3264136,-0.459148306,0.14543594,-3.157048439,0.001593749,0.002088607,MIT0604_00390,EW14_0390,tier1:gene
493.1563637,-1.535766139,0.60362958,-2.544219483,0.010952224,0.013521835,MIT0604_00391,EW14_0391,tier1:gene
71.7796514,-0.283477389,0.260327387,-1.088926494,0.276186302,0.301843758,MIT0604_00392,EW14_0392,tier1:gene
3032.523777,3.276646158,0.740276256,4.426247811,9.59e-06,1.45e-05,MIT0604_00393,EW14_0393,tier1:gene
20622.16958,2.474529437,0.095140262,26.00927715,3.89e-149,6.8e-148,MIT0604_00394,EW14_0394,tier1:gene
1744.627331,-5.023903234,0.243935369,-20.59522265,3.0299999999999996e-94,2.61e-93,MIT0604_00395,EW14_0395,tier1:gene
3200.735524,3.722025357,0.161921591,22.98659081,6.35e-117,7.22e-116,MIT0604_00396,EW14_0396,tier1:gene
514.8640564,3.920031904,0.166716711,23.5131312,2.9900000000000003e-122,3.6500000000000002e-121,MIT0604_00397,EW14_0397,tier1:gene
274.7031393,0.251278587,0.175106007,1.435008377,0.15128471,0.170716539,MIT0604_00398,EW14_0398,tier1:gene
343.743136,2.254425051,0.18214363,12.37718302,3.4700000000000003e-35,1.27e-34,MIT0604_00399,EW14_0399,tier1:gene
577.3706066,-0.59894752,0.140660526,-4.25810665,2.06e-05,3.06e-05,MIT0604_00400,EW14_0400,tier1:gene
542.9087049,-2.018971835,0.177170742,-11.39562782,4.4e-30,1.4e-29,MIT0604_00401,EW14_0401,tier1:gene
1.714994353,3.559582306,1.769602491,2.011515198,0.044271067,0.052352902,MIT0604_00402,EW14_0402,tier1:gene
120.7584979,1.387786995,0.225398319,6.157042337,7.41e-10,1.36e-09,MIT0604_00403,EW14_0403,tier1:gene
3.014838225,2.312128958,1.35890821,1.701460732,0.088856505,0.102472826,MIT0604_00404,EW14_0404,tier1:gene
252.3731741,0.712600245,0.192157865,3.7084105,0.000209,0.00029,MIT0604_00405,EW14_0405,tier1:gene
409.4145072,-2.324274326,0.167364636,-13.88748775,7.54e-44,3.26e-43,MIT0604_00406,EW14_0406,tier1:gene
528.2096595,2.877555863,0.120784926,23.8237995,1.8900000000000002e-125,2.4700000000000003e-124,MIT0604_00407,EW14_0407,tier1:gene
92.81690158,2.367124305,0.405661481,5.835220781,5.37e-09,9.48e-09,MIT0604_00408,EW14_0408,tier1:gene
10715.40293,2.600456298,0.125496492,20.72134645,2.2199999999999998e-95,1.96e-94,MIT0604_00409,EW14_0409,tier1:gene
165.8637783,-0.021970231,0.19073421,-0.11518768,0.908296363,0.916354192,MIT0604_00410,EW14_0410,tier1:gene
106.0059065,0.781340553,0.367733074,2.124749191,0.033607546,0.040090121,MIT0604_00411,EW14_0411,tier1:gene
783.4705358,2.77093253,0.114411975,24.21890299,1.4100000000000001e-129,1.91e-128,MIT0604_00412,EW14_0412,tier1:gene
260.8305006,-1.04323494,0.237249247,-4.397210755,1.1e-05,1.65e-05,MIT0604_00413,EW14_0413,tier1:gene
217.9466617,4.868557132,0.348093559,13.98634649,1.89e-44,8.3e-44,MIT0604_00414,EW14_0414,tier1:gene
2.971259569,-0.142306345,1.112978377,-0.127860835,0.898259106,0.90801797,MIT0604_00415,EW14_0415,tier1:gene
38.69082929,-1.415344725,0.338216119,-4.184734685,2.85e-05,4.22e-05,MIT0604_00416,,unresolved
2311.198266,-0.367498293,0.149090448,-2.464935191,0.013703804,0.016787364,MIT0604_00417,EW14_0417,tier1:gene
40.63087138,1.117103988,0.337946204,3.305567499,0.000948,0.001258258,MIT0604_00418,EW14_0418,tier1:gene
229.1401614,0.920702899,0.181545033,5.071484936,3.95e-07,6.38e-07,MIT0604_00419,EW14_0419,tier1:gene
344.2104903,2.211837796,0.16538983,13.37348132,8.64e-41,3.57e-40,MIT0604_00420,EW14_0420,tier1:gene
255.4275371,1.237303845,0.143642558,8.613769231,7.07e-18,1.65e-17,MIT0604_00421,EW14_0421,tier1:gene
22.62705721,0.79598471,0.418298044,1.90291282,0.057051922,0.066964039,MIT0604_00422,EW14_0422,tier1:gene
1102.641012,-2.852103615,0.121037039,-23.56389114,9.040000000000001e-123,1.12e-121,MIT0604_00423,EW14_0423,tier1:gene
1353.828581,-0.955020125,0.119736076,-7.976043262,1.51e-15,3.34e-15,MIT0604_00424,EW14_0424,tier1:gene
278.9668848,0.846227993,0.172829548,4.896315496,9.77e-07,1.55e-06,MIT0604_00425,EW14_0425,tier1:gene
123.79451,1.83439387,0.350544432,5.232985324,1.67e-07,2.74e-07,MIT0604_00426,EW14_0426,tier1:gene
445.9027586,0.646516363,0.264053235,2.448431898,0.014347955,0.017544961,MIT0604_00427,EW14_0427,tier1:gene
130.5240767,-0.823191315,0.219089304,-3.757332281,0.000172,0.00024,MIT0604_00428,EW14_0428,tier1:gene
412.867431,-3.098434722,0.156137404,-19.84428233,1.23e-87,9.91e-87,MIT0604_00429,EW14_0429,tier1:gene
208.1929639,-2.038171651,0.169868118,-11.99855319,3.62e-33,1.26e-32,MIT0604_00430,EW14_0430,tier1:gene
2462.849442,0.996067127,0.137439106,7.24733415,4.25e-13,8.81e-13,MIT0604_00431,EW14_0431,tier1:gene
2239.138134,0.754180319,0.206419689,3.653625881,0.000259,0.000358,MIT0604_00432,EW14_0432,tier1:gene
2103.716215,3.379975029,0.123343064,27.40304102,2.52e-165,5.2700000000000006e-164,MIT0604_00435,EW14_0435,tier1:gene
3451.597011,4.383024889,0.118930475,36.85367346,2.5499999999999997e-297,1.49e-295,MIT0604_00436,EW14_0436,tier1:gene
2059.277873,5.363520958,0.127192354,42.16858018,0.0,0.0,MIT0604_00437,EW14_0437,tier1:gene
1445.47826,4.674516376,0.113821924,41.06868179,0.0,0.0,MIT0604_00438,EW14_0438,tier1:gene
2478.058387,2.305594853,0.095063371,24.25324111,6.11e-130,8.4e-129,MIT0604_00439,EW14_0439,tier1:gene
